appid,name_from_app_list,absolute_index,details_from_cache,steamspy_from_cache,forced_include,bucket,matched_terms,relevance_score,steamspy_tags,steam_type,steam_name,is_free,required_age,release_date_coming_soon,steam_release_date,developers,publishers,steam_genres,steam_categories,platform_windows,platform_mac,platform_linux,metacritic_score,recommendations_total,short_description,header_image,website,support_url,support_email,steamspy_owners,steamspy_median_forever,steamspy_average_forever,total_reviews,total_positive,total_negative,total_ratings_pos_neg,positive_ratio,review_score,review_score_desc,reviews_from_cache,include_in_corpus,exclusion_reason,original_release_year,original_release_decade,game_series,protagonist,protagonist_type,protagonist_gender,primary_archetype,secondary_archetype,shadow_load_0_3,player_projection_0_3,narrative_complexity_0_3,corpus_notes,coding_source,review_error,run_id,run_start_index,run_scan_limit,scanned_at_utc,player_shaped_arc,ensemble_archetypes,llm_primary_archetype_suggestion,llm_secondary_archetype_suggestion,llm_shadow_load_suggestion,human_validation_primary_mode,human_validation_secondary_mode,human_validation_agreement_score,human_validation_votes_json
231430,Company of Heroes 2,1645,True,True,False,systemic/player-role,"Action, Adventure, Base-Building, RTS, Simulation, Singleplayer, Strategy, Tactical",13,"Strategy, World War II, RTS, Multiplayer, Tactical, War, Historical, Military, Singleplayer, Co-op, Online Co-Op, Base-Building, Tanks, Real-Time, Action, Real-Time with Pause, Atmospheric, Simulation, Great Soundtrack, Adventure",game,Company of Heroes 2,False,17,False,"Jun 25, 2013","Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)","Relic Entertainment, Feral Interactive (Mac), Feral Interactive (Linux)",Strategy,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Family Sharing",True,True,True,80,68505,"Experience the ultimate WWII RTS platform with COH2 and its standalone expansions. This package includes the base game, which you can then upgrade by purchasing The Western Front Armies, Ardennes Assault and/or The British Forces. More info in the &quot;About This Game&quot; section below.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/231430/header.jpg?t=1750947634,http://www.companyofheroes.com/,help.relic.com,,"5,000,000 .. 10,000,000",0,0,112687,89071,23616,112687,0.790428354646055,6,Mostly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:37.735688+00:00,,,,,,,,,
677620,Splitgate,16004,False,False,False,action/adventure protagonist,Action,1,,game,Splitgate,True,0,False,"May 24, 2019",1047 Games,1047 Games,"Action, Free To Play, Indie","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Captions available, In-App Purchases",True,False,True,,165,"Splitgate is a free-to-play, fast-paced multiplayer shooter that features player-controlled portals. This sci-fi shooter takes the FPS genre to a new dimension with its portal mechanics, delivering high-flying, multi-dimensional combat.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/677620/header.jpg?t=1663343172,https://1047games.com,https://1047games.com,info@1047games.com,,,,110740,101222,9518,110740,0.9140509301065559,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T12:07:25.225027+00:00,,,,,,,,,
613100,House Flipper,13739,False,False,False,systemic/player-role,"Action, Adventure, Simulation, Strategy",6,,game,House Flipper,False,0,False,"May 17, 2018",Empyrean,"Frozen District, PlayWay S.A.","Action, Adventure, Casual, Indie, Massively Multiplayer, Simulation, Strategy, Free To Play","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing",True,True,False,67,91783,"House Flipper is a unique chance to become a one-man renovation crew. Buy, repair and remodel devastated houses. Give them a second life and sell them at a profit!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/613100/6cee40fe293f0bab47534e78bcda64487902efc1/header.jpg?t=1780684232,http://houseflippergame.com/,https://krej-net.atlassian.net/wiki/spaces/HFS/overview,,,,,109879,103310,6569,109879,0.9402160558432457,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T10:21:02.720638+00:00,,,,,,,,,
268500,XCOM® 2,2399,True,True,False,RPG/character progression,"Action, Character Customization, RPG, Singleplayer, Strategy, Tactical, Turn-Based, Turn-Based Strategy",13,"Isometric, Turn-Based Combat, Post-apocalyptic, Turn-Based Tactics, Military, PvE, Top-Down, Turn-Based, Sci-fi, Character Customization, Logic, War, Turn-Based Strategy, RPG, Grid-Based Movement, Alternate History, Tactical, Perma Death, Action, Singleplayer",game,XCOM® 2,False,0,False,"Feb 4, 2016","Firaxis Games, Feral Interactive (Mac), Feral Interactive (Linux)","2K, Feral Interactive (Mac), Feral Interactive (Linux)",Strategy,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing",True,True,True,88,78866,"XCOM 2 is the sequel to XCOM: Enemy Unknown, the 2012 award-winning strategy game of the year. Earth has changed and is now under alien rule. Facing impossible odds you must rebuild XCOM, and ignite a global resistance to reclaim our world and save humanity.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/268500/header.jpg?t=1772813016,http://www.xcom.com,support.2k.com,,"5,000,000 .. 10,000,000",0,0,108086,91413,16673,108086,0.8457432044853173,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:07:52.643293+00:00,,,,,,,,,
287700,METAL GEAR SOLID V: THE PHANTOM PAIN,2837,True,True,False,narrative/protagonist-heavy,"Action, Adventure, Open World, Sandbox, Shooter, Singleplayer, Stealth, Story Rich, Tactical, Third Person, Third-Person Shooter",16,"Stealth, Open World, Action, Story Rich, Tactical, Cinematic, Third Person, Great Soundtrack, Singleplayer, Atmospheric, Adventure, Horses, Third-Person Shooter, Multiplayer, Shooter, Replay Value, Sandbox, Dark, Sci-fi, Heist",game,METAL GEAR SOLID V: THE PHANTOM PAIN,False,18,False,"Sep 1, 2015",KONAMI,KONAMI,"Action, Adventure","Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, In-App Purchases, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,91,71987,"Ushering in a new era for the METAL GEAR franchise with cutting-edge technology powered by the Fox Engine, METAL GEAR SOLID V: The Phantom Pain, will provide players a first-rate gaming experience as they are offered tactical freedom to carry out open-world missions.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/287700/header.jpg?t=1778872866,http://www.metalgearsolid.com,https://www.konami.com/mg/mgs5/index.html,,"2,000,000 .. 5,000,000",0,0,106800,98123,8677,106800,0.91875468164794,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:08:43.439687+00:00,,,,,,,,,
359320,Elite Dangerous,5159,True,False,False,RPG/character progression,"Action, Adventure, RPG, Simulation, Strategy",8,,game,Elite Dangerous,False,0,False,"Apr 2, 2015",Frontier Developments,Frontier Developments,"Action, Adventure, Massively Multiplayer, RPG, Simulation, Strategy","Single-player, Multi-player, MMO, Co-op, VR Supported, VR Support, In-App Purchases, Partial Controller Support, Remote Play on Tablet, Family Sharing",True,False,False,80,81293,"Take control of your own starship and blaze your trail in an ever-changing galaxy. Master the arts of combat, mining and trade or venture out into the unknown across a 1:1 scale universe.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/359320/header.jpg?t=1759842966,http://www.elitedangerous.com/,https://support.elitedangerous.com,,,,,106242,82188,24054,106242,0.77359236460157,6,Mostly Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:03:05.348772+00:00,,,,,,,,,
219990,Grim Dawn,1480,True,True,False,narrative/protagonist-heavy,"Action, Action RPG, Adventure, Character Customization, Choices Matter, RPG, Singleplayer",18,"Action RPG, Hack and Slash, Loot, Isometric, Dark Fantasy, RPG, Dungeon Crawler, Co-op, Singleplayer, Character Customization, Dark, Multiplayer, Adventure, Fantasy, Action, Atmospheric, Post-apocalyptic, Crafting, Moddable, Choices Matter",game,Grim Dawn,False,0,False,"Feb 25, 2016",Crate Entertainment,Crate Entertainment,"Action, Adventure, Indie, RPG","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,83,89562,"Enter an apocalyptic fantasy world where humanity is on the brink of extinction, iron is valued above gold and trust is hard earned. This ARPG features complex character development, hundreds of unique items, crafting and quests with choice &amp; consequence.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/219990/header.jpg?t=1780634926,http://www.grimdawn.com/,https://forums.crateentertainment.com/c/grimdawn,support@crateentertainment.com,"10,000,000 .. 20,000,000",0,0,105953,99307,6646,105953,0.9372740743537228,8,Very Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:26.118578+00:00,,,,,,,,,
460930,Tom Clancy's Ghost Recon® Wildlands,8598,True,False,False,action/adventure protagonist,"Action, Adventure",2,,game,Tom Clancy's Ghost Recon® Wildlands,False,0,False,"Mar 6, 2017","Ubisoft Paris, Ubisoft Annecy, Ubisoft Bucharest, Ubisoft Montpellier, Ubisoft Milan, Reflections, Ubisoft Belgrade",Ubisoft,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, In-App Purchases, Partial Controller Support",True,False,False,,90280,"Create a team with up to 3 friends in Tom Clancy’s Ghost Recon® Wildlands and enjoy the ultimate military shooter experience set in a massive, dangerous, and responsive open world.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/460930/header.jpg?t=1764776201,http://ghostrecon.com,https://support.ubi.com/,,,,,104822,83494,21328,104822,0.7965312625212264,6,Mostly Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:13:29.336497+00:00,,,,,,,,,
546560,Half-Life: Alyx,11382,False,False,False,action/adventure protagonist,"Action, Adventure",2,,game,Half-Life: Alyx,False,0,False,"Mar 23, 2020",Valve,Valve,"Action, Adventure","Single-player, Steam Achievements, Tracked Controller Support, VR Only, Captions available, VR Support, Steam Workshop, Custom Volume Controls, Adjustable Difficulty, Save Anytime, Stereo Sound, Subtitle Options, Surround Sound, Includes level editor, Family Sharing",True,False,False,93,91815,"Half-Life: Alyx is Valve’s VR return to the Half-Life series. It’s the story of an impossible fight against a vicious alien race known as the Combine, set between the events of Half-Life and Half-Life 2. Playing as Alyx Vance, you are humanity’s only chance for survival.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/546560/header.jpg?t=1762986588,http://half-life.com,https://help.steampowered.com/en/wizard/HelpWithGame/?appid=546560,,,,,104047,102242,1805,104047,0.9826520706988188,9,Overwhelmingly Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T08:32:04.696373+00:00,,,,,,,,,
753640,Outer Wilds,18938,False,False,False,action/adventure protagonist,"Action, Adventure",2,,game,Outer Wilds,False,0,False,"Jun 18, 2020",Mobius Digital,Annapurna Interactive,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Keyboard Only Option, Playable without Timed Input, Stereo Sound, Surround Sound, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,False,False,85,85802,"Named Game of the Year 2019 by Giant Bomb, Polygon, Eurogamer, and The Guardian, Outer Wilds is a critically-acclaimed and award-winning open world mystery about a solar system trapped in an endless time loop.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/753640/079ae4a7ff4b5875adc5c63c4c0b84e5a3e6966b/header.jpg?t=1779137571,,https://www.mobiusdigitalgames.com/supportforum.html,help@annapurnainteractive.com,,,,103393,98863,4530,103393,0.9561865890340738,9,Overwhelmingly Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T14:27:18.953093+00:00,,,,,,,,,
221380,Age of Empires II (Retired),1500,True,True,False,systemic/player-role,"Action, Adventure, Base-Building, City Builder, RTS, Resource Management, Singleplayer, Strategy, Tactical",13,"Strategy, RTS, Medieval, Multiplayer, Classic, Historical, Base-Building, City Builder, Resource Management, Singleplayer, Tactical, Real-Time, Co-op, Competitive, Replay Value, Remake, 2D, Isometric, Action, Adventure",game,Age of Empires II (Retired),False,0,False,"Apr 9, 2013","Skybox Labs, Hidden Path Entertainment, Ensemble Studios, Forgotten Empires",Xbox Game Studios,Strategy,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing",True,False,False,68,84587,"Age of Empires II has been re-imagined in high definition. With the release of Age of Empires II: Definitive Edition, this product will not be updated further.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/221380/header.jpg?t=1705596928,https://www.ageofempires.com/games/aoeii/,https://help.steampowered.com/en/wizard/HelpWithGameTechnicalIssue?appid=813780,,"5,000,000 .. 10,000,000",0,0,102603,98325,4278,102603,0.9583053127101546,9,Overwhelmingly Positive,True,,,,,,,,,,,,,,,,,start0_limit5000_20260614T210511Z,0,5000,2026-06-14T21:06:26.947016+00:00,,,,,,,,,
646910,The Crew™ 2,14704,False,False,False,action/adventure protagonist,Action,1,,game,The Crew™ 2,False,0,False,"Jun 28, 2018",Ivory Tower,Ubisoft,"Action, Massively Multiplayer, Racing","Single-player, Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Captions available, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet",True,False,False,,86022,"Take on the American motorsports scene as you explore and dominate the land, air, and sea across the entire USA. New: play The Crew 2 offline or online with the new Hybrid mode, available now!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/646910/header.jpg?t=1777993746,http://thecrew-game.com,https://support.ubi.com/,,,,,99109,76843,22266,99109,0.7753382639316309,6,Mostly Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T11:05:58.141564+00:00,,,,,,,,,
815370,Green Hell,21377,False,False,False,systemic/player-role,"Action, Adventure, Simulation",4,,game,Green Hell,False,0,False,"Sep 5, 2019",Creepy Jar,Creepy Jar,"Action, Adventure, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Adjustable Text Size, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Subtitle Options, Partial Controller Support, Steam Cloud, Remote Play on Tablet, Family Sharing",True,False,False,78,75896,"Plunge into the open-world survival simulation set in the extreme conditions of the uncharted Amazon jungle. Use real-life survival techniques to craft, hunt, fight, and gather resources, set a makeshift shelter, or raise a fortress. Survive alone or team up with your friends and challenge the jungle together.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/815370/header.jpg?t=1778577818,https://greenhell-game.com/,https://creepyjar.theymes.com/hc/en/greenhell,,,,,98330,83391,14939,98330,0.8480728160276619,8,Very Positive,False,,,,,,,,,,,,,,,,,start10000_limit20000_20260615T073020Z,10000,20000,2026-06-15T16:27:29.098902+00:00,,,,,,,,,
383870,Firewatch,6035,True,False,False,action/adventure protagonist,Adventure,1,,game,Firewatch,False,0,False,"Feb 9, 2016",Campo Santo,"Panic, Campo Santo","Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",True,True,True,81,91816,"Firewatch is a single-player first-person mystery set in the Wyoming wilderness, where your only emotional lifeline is the person on the other end of a handheld radio.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/383870/41a7d0ff4c2dab4ed69c53c9a29c931e6f62948d/header.jpg?t=1755789801,http://www.firewatchgame.com,https://library.panic.com/firewatch/,support@firewatchgame.com,,,,97517,88295,9222,97517,0.9054318734169426,8,Very Positive,True,,,,,,,,,,,,,,,,,start5000_limit5000_20260614T200239Z,5000,5000,2026-06-14T20:05:06.049742+00:00,,,,,,,,,
