a,h,pn,pt,pc,p,s,t,ac,su,sh,pp,nc,inc,ex,mr,eb,note,custom_id,part_no
571050,y,EVE,fns,1,EVE,JES,INN,1,0,0,0,0,n,none,True,u,"Santa flinging game, likely arcade only",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
574150,y,HER,fns,1,HER,RUL,NA,1,0,0,0,0,m,none,True,u,"VR sword combat, protagonist unspecified",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
574780,y,EVE,fns,2,EVE,SHA,JES,2,1,1,1,1,y,none,False,g,Mischief or holiday morality theme,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
576290,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,Insufficient information from title alone,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
578660,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,"Unknown cavern game, no reliable narrative",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
580870,y,HER,fns,1,HER,RUL,NA,1,0,0,0,0,m,none,True,u,"Ballistic action title, unclear protagonist",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
582530,y,EVE,fns,1,EVE,JES,EXP,1,0,0,0,1,m,none,True,u,"Chase game, likely cartoon characters",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
583510,y,HER,fns,1,HER,REB,NA,1,0,0,0,0,m,none,True,u,"Air combat title, player role not specific",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
584760,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,"Unknown title, no dependable summary",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
585740,u,UNC,unc,1,UNC,SHA,NA,1,0,1,0,1,m,unk,True,u,"MORTEM implies dark themes, unclear role",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
588070,n,NA,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,g,Too little information; likely no clear protagonist,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
590440,n,NA,nop,0,NA,NA,NA,0,0,0,0,0,n,info,False,g,"Educational historical title, not protagonist-driven",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
596390,y,EVE,fns,2,EVE,LOV,SHA,2,1,1,1,1,y,none,False,g,"Relationship-focused narrative, protagonist present",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
602000,u,UNC,unc,1,UNC,SHA,NA,1,0,1,0,1,m,unk,True,u,"VR thriller, protagonist details unclear",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
602160,y,HER,fns,1,HER,MAG,RUL,1,0,0,0,1,m,none,True,u,"Defender role, likely fixed hero",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
606010,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,"Unknown VR title, no narrative evidence",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
606790,y,HER,fns,2,HER,REB,NA,2,1,0,1,1,y,none,False,g,Combat title suggests fixed action hero,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
612140,y,EVE,fns,2,EVE,EXP,JES,2,1,0,1,1,y,none,False,g,Mining adventure with clear player character,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
612600,n,NA,sys,0,NA,NA,NA,0,0,0,0,0,n,sys,False,g,"Drone combat is system-level, not protagonist",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
613410,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,"Unknown chronicle, insufficient plot detail",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
616490,u,UNC,unc,1,UNC,SHA,NA,1,0,1,0,1,m,unk,True,u,"Post-war setting, protagonist uncertain",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
616690,y,EVE,fns,1,EVE,REB,JES,1,0,0,0,0,m,none,True,u,Breakout title suggests escape or puzzle play,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
618430,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,"Episodic title, no clear main character",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
618990,y,EVE,fns,1,EVE,SHA,EXP,1,0,1,0,1,m,none,True,u,Oblivion suggests survival or exploration,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
622320,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,Nano project title too vague,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
625000,y,HER,fns,2,HER,SHA,RUL,2,1,1,1,1,y,none,False,g,Knight combat implies fixed heroic role,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
625580,y,HER,fns,1,HER,SHA,REB,1,0,0,0,0,m,none,True,u,"Versus mode, likely combat protagonist",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
628180,n,NA,spr,0,NA,NA,NA,0,0,0,0,0,n,spr,False,g,Sports management or racing role,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
629400,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,"Mall mayhem unclear, likely action or sim",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
631260,y,SAG,fns,2,SAG,EXP,SHA,2,1,1,1,2,y,none,False,g,Hidden object investigation with clear lead,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
632520,u,UNC,unc,1,UNC,NA,NA,1,0,0,0,1,m,unk,True,u,WiseMind title insufficient for classification,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
633150,y,UNC,fns,1,EXP,MAG,NA,1,0,0,0,1,m,none,True,g,"Mythic title, likely adventure protagonist",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
633970,n,NA,nop,0,NA,NA,NA,0,0,0,0,0,n,nop,False,g,"Title suggests slogan, not a game protagonist",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
635050,y,SHA,fns,1,SHA,REB,NA,1,0,1,0,0,m,none,True,u,Despoiler implies hostile or dark lead,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
639730,y,SAG,fns,2,SAG,SHA,EVE,2,1,1,1,2,y,none,False,g,Murder mystery with detective emphasis,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
642700,y,SAG,fns,2,SAG,SHA,EVE,2,1,1,1,2,y,none,False,g,VR murder room implies investigation lead,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
642840,n,NA,sim,0,NA,NA,NA,0,0,0,0,0,n,sim,False,g,"Gallery experience, no protagonist",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
645780,y,HER,fns,1,HER,JES,NA,1,0,0,0,0,m,none,True,u,Robot pirates suggests character action,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
645860,y,HER,fns,1,HER,RUL,NA,1,0,0,0,0,m,none,True,u,Spartan combat implies fixed warrior,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
646380,n,NA,spr,0,NA,NA,NA,0,0,0,0,0,n,spr,False,g,"Sports activity, no narrative protagonist",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
646460,y,EVE,fns,2,EVE,JES,CRE,2,1,0,1,1,y,none,False,g,KAT pun suggests quirky cat protagonist,steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
647810,n,NA,sim,0,NA,NA,NA,0,0,0,0,0,n,sim,False,g,"Studio tool, not a game protagonist",steam-v006-rest54mini-part_010-chunk-0046-ranks-48251-48300,10
651640,y,The Spook Inspectors,fdu,2,SAG,HER,EVE,1,2,1,1,1,y,none,False,m,Two inspectors solve spooky cases,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
652510,y,ESCAPE Room: Reality,frs,2,EXP,SAG,UNC,1,2,0,2,1,y,none,False,m,Escape-room solver avatar,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
654670,y,RPS Runner,spr,2,HER,REB,JES,1,1,0,1,0,y,spr,False,m,Runner with sports-like role,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
654700,y,Unearthing Process,frs,1,EXP,SAG,CRE,1,1,0,1,1,m,none,False,m,Likely excavation-focused protagonist,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
660170,y,Haunted Hotel: Stay in the Light,frs,1,CAR,HER,SAG,1,1,0,1,1,m,none,False,m,Likely lone hotel survivor,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
660900,y,Dark Mystery,unc,1,UNC,UNC,UNC,0,0,0,0,1,m,unk,True,m,Too generic to identify,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
663160,n,Pocket Universe : Create Your Community,sim,2,RUL,CRE,CAR,1,1,0,0,1,n,sim,False,m,Community management sim,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
666640,n,Empire - Wargame of new Century,sys,2,RUL,HER,SAG,1,2,0,0,1,n,sys,False,m,Faction empire strategy role,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
667840,n,Dungeon Builder S,sim,2,CRE,RUL,EXP,1,1,0,0,1,n,sim,False,m,Dungeon management/building,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
668010,y,Goalie VR,spr,3,HER,RUL,CAR,2,2,0,2,0,y,spr,False,m,Sports goalie role,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
668850,y,The Istrys,unc,1,UNC,UNC,UNC,0,0,0,0,1,m,unk,True,m,Unknown title; no clear info,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
670400,y,Malatzshia,unc,1,UNC,UNC,UNC,0,0,0,0,1,m,unk,True,m,Insufficient title evidence,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
672380,y,Ameline and the Ultimate Burger,fns,2,CRE,CAR,JES,1,2,0,1,1,y,none,False,m,Named protagonist on burger quest,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
672490,y,DeDrive,frs,1,REB,EXP,HER,1,1,0,1,1,m,none,False,m,Likely driving action game,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
674230,y,Light of the Mountain,frs,1,EXP,MAG,INN,1,1,0,1,1,m,none,False,m,Likely journey protagonist,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
674730,y,MRAK,unc,1,UNC,UNC,UNC,0,0,0,0,1,m,unk,True,m,No reliable protagonist info,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
675870,y,Ruby Hunter,fns,2,EXP,HER,REB,2,2,0,1,1,y,none,False,m,Named hunter protagonist,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
675910,y,Visual Out,frs,1,REB,SHA,EXP,1,1,1,1,1,m,none,False,m,Likely rebellious action lead,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
676550,y,Crash Test Billy,fns,2,JES,HER,REB,1,1,0,1,0,y,none,False,m,Named stunt/comedy character,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
676990,y,The Stone,unc,1,UNC,UNC,UNC,0,0,0,0,1,m,unk,True,m,Too ambiguous from title,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
677190,y,HATCHICK,fns,2,INN,CAR,JES,1,2,0,1,0,y,none,False,m,Likely chick-hatching protagonist,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
677770,n,Easy Game Creator,sim,2,CRE,RUL,SAG,1,1,0,0,0,n,sim,False,m,"Creation tool, no protagonist",steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
679930,y,36 Fragments of Midnight,frs,2,EXP,SAG,INN,1,2,0,1,1,y,none,False,m,Single seeker collecting fragments,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
680990,y,Sword Bros,fdu,2,HER,REB,JES,1,1,0,1,0,y,none,False,m,Two sword-fighting bros,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
681090,y,Funtoon's World,frs,1,INN,JES,EXP,0,0,0,1,1,m,none,False,m,Likely mascot platformer,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
682020,y,Karradash - The Lost Dungeons,frs,1,EXP,HER,SAG,1,1,0,1,1,m,none,False,m,Dungeon-crawling protagonist,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
684420,n,Steampunk Syndicate 2,sys,2,RUL,REB,SAG,1,1,0,0,1,n,sys,False,m,Likely faction strategy game,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
685450,y,Cobos,unc,1,UNC,UNC,UNC,0,0,0,0,1,m,unk,True,m,Unknown protagonist identity,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
687720,y,Baobabs Mausoleum Ep.2: 1313 Barnabas Dead End Drive,fns,2,EXP,JES,SHA,1,2,1,1,2,y,none,False,g,Named episodic protagonist,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
689020,y,final m00n - Defender of the Cubes,frs,2,HER,RUL,MAG,2,2,0,1,1,y,none,False,m,Defender role against cubes,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
689170,y,Potemkin,fns,2,RUL,SHA,REB,1,1,1,1,1,y,none,False,g,Named central figure,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
691720,y,RetroGunX VR,frs,2,HER,REB,JES,1,1,0,1,0,y,none,False,m,Shooter role,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
692060,y,Casinopia: The Blackjack,pav,1,EVE,JES,SAG,0,0,0,2,0,m,none,False,m,Player avatar at blackjack table,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
692710,y,Astron Jump Baby,fns,2,INN,JES,EXP,1,1,0,1,0,y,none,False,m,Named jumping baby character,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
696500,n,Soldiers Of Freedom,sys,1,REB,HER,RUL,1,0,0,0,0,n,sys,False,m,Likely strategy/faction control,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
696510,y,Hero of Light VR: Episode 1,fns,2,HER,MAG,INN,2,2,0,1,1,y,none,False,m,Named hero in VR episode,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
697810,y,The Haunting: Blood Water Curse (EARLY ACCESS),unc,1,UNC,UNC,UNC,0,0,0,0,1,m,unk,True,m,No clear protagonist from title,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
699850,n,Medieval Battle: Europe,sys,2,RUL,HER,REB,1,1,0,0,1,n,sys,False,m,Battle strategy over units,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
702270,y,DevWill,fns,2,CRE,REB,SAG,1,2,0,1,0,y,none,False,m,Named developer protagonist,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
706030,y,Parking Cop Simulator,sim,2,RUL,HER,SAG,1,1,0,0,0,n,sim,False,m,"Simulation role, not protagonist",steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
707610,n,Food Mahjong,sim,1,NA,NA,NA,0,0,0,0,0,n,sim,False,m,"Puzzle/board game, no protagonist",steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
708120,n,Printer Forge 3D,sim,2,CRE,SAG,RUL,1,1,0,0,0,n,sim,False,m,Tool/software simulator,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
709790,n,The Red Front,sys,1,REB,RUL,HER,1,1,0,0,1,n,sys,False,m,Likely faction-based strategy,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
710250,y,Pet Squad Racing,spr,2,JES,HER,LOV,1,1,0,1,0,y,spr,False,m,Racing with pet squad,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
712880,n,Chess Arena-象棋竞技场,sim,1,NA,NA,NA,0,0,0,0,0,n,sim,False,m,Abstract chess arena,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
713500,y,Moto VR,spr,2,HER,REB,EXP,1,1,0,1,0,y,spr,False,m,Motorbike sports role,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
714980,y,Meanwhile: An Interactive Comic Book,fns,2,EXP,SAG,JES,1,1,0,1,1,y,none,False,m,Interactive comic protagonist,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
717020,y,Drosoph Hotel,frs,1,CAR,EVE,SAG,1,1,0,1,1,m,none,False,m,Likely hotel-bound character,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
717830,y,Waiting for the Loop,frs,1,EXP,SAG,INN,1,1,0,1,1,m,none,False,m,Time-loop seeker,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
719300,y,Daemonsgate,fns,1,MAG,REB,SHA,1,1,1,1,1,y,none,False,g,Single named lead in fantasy RPG,steam-v006-rest54mini-part_010-chunk-0047-ranks-48301-48350,10
719320,n,The Humans Collection,nop,2,NA,NA,NA,1,1,0,0,1,n,nop,False,m,"Compilation, no clear protagonist",steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
723880,n,New World: The Tupis,sys,2,NA,NA,NA,1,1,0,0,1,n,sys,False,m,Likely strategy faction control,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
726060,y,CAR THIEF SIMULATOR 2017,pav,2,SHA,REB,EVE,1,1,2,2,1,y,sim,False,m,Simulator of criminal role,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
728150,n,Virtual Race Car Engineer 2018,spr,2,NA,NA,NA,1,1,0,0,1,n,spr,False,m,"Engineer management, not protagonist",steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
729180,y,Turtle: Voidrunner,nfx,2,EXP,HER,EVE,2,2,0,1,1,y,none,False,m,Nonhuman runner protagonist,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
730760,y,Go! Go! Radio : 8-Bit Edition,pav,1,JES,CRE,EXP,1,1,0,2,1,y,none,False,m,Abstract arcade-style radio role,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
731600,y,Heckpoint,fns,2,HER,SHA,REB,1,1,2,1,1,y,none,False,m,Likely action hero avatar,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
731700,u,Wild Downtown,unc,1,UNC,UNC,UNC,0,0,0,0,1,n,unk,True,u,Insufficient title information,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
733540,n,LOGistICAL: Brazil,sim,2,NA,NA,NA,1,1,0,0,1,n,sim,False,m,Logistics management game,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
733670,u,Award. Room of fear,unc,0,UNC,UNC,UNC,0,0,1,0,1,n,info,True,u,Too little reliable detail,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
736920,y,Here & Elsewhere,pav,1,EXP,EVE,LOV,1,1,0,1,1,y,none,False,m,Likely personal journey narrative,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
738080,u,Creatio Ex Nihilo: Aition,unc,0,UNC,UNC,UNC,0,0,0,0,1,n,info,True,u,Unclear gameplay and role,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
743030,y,HELI,pav,2,HER,EXP,EVE,1,1,0,1,1,y,none,False,m,Helicopter action protagonist,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
744010,u,Mount Hill,unc,0,UNC,UNC,UNC,0,0,0,0,1,n,info,True,u,Ambiguous title only,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
745720,n,Crazy Appliances 疯狂电器,nop,1,NA,NA,NA,0,0,0,0,1,n,nop,False,m,Likely puzzle with no protagonist,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
749110,y,Bold Blade,fns,2,HER,REB,SHA,1,1,1,1,1,y,none,False,m,Single heroic combatant,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
751380,y,Sacred Four,fen,2,RUL,HER,MAG,1,1,0,1,2,y,none,False,m,Likely fixed party ensemble,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
751550,u,The Same Crime,unc,1,UNC,UNC,UNC,0,0,1,0,1,n,info,True,u,Crime title without clear role,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
752850,y,Choice of the Ninja,cbd,2,HER,REB,SHA,2,2,1,2,2,y,none,False,m,Choice-based ninja protagonist,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
754110,n,Escort Commander,sys,2,NA,NA,NA,1,1,0,0,1,n,sys,False,m,"Commander role, faction control",steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
755580,u,Daddy's gone a-hunting,unc,0,UNC,UNC,UNC,0,0,0,0,1,n,info,True,u,"Title suggests story, not enough detail",steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
757060,y,DoubleTap,pav,1,HER,REB,JES,1,1,0,2,1,y,none,False,m,Likely arcade shooting avatar,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
759650,n,Christmas Puzzle 3,nop,1,NA,NA,NA,0,0,0,0,1,n,nop,False,m,"Puzzle game, no protagonist",steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
760710,n,Astrology and Horoscope Premium,nop,1,NA,NA,NA,0,0,0,0,1,n,nop,False,m,"Reference tool, not a game protagonist",steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
768550,y,Zanshin,pav,1,HER,EXP,MAG,1,1,0,1,1,y,none,False,m,Action skill-focused avatar,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
770860,y,Annwn: the Otherworld,pav,1,EXP,MAG,EVE,1,1,0,1,1,y,none,False,m,Mythic otherworld journey,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
776740,n,Unveloped,nop,1,NA,NA,NA,0,0,0,0,1,n,nop,False,m,No clear protagonist,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
777180,n,Game Server Toolbox,nop,1,NA,NA,NA,0,0,0,0,1,n,nop,False,m,"Toolbox utility, not game",steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
777250,y,The Tavern of Magic,sim,1,CRE,CAR,LOV,1,1,0,1,1,y,sim,False,m,Management of magical tavern,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
779320,y,Asura Valley,fns,2,HER,SHA,MAG,1,1,1,1,1,y,none,False,m,Single combat protagonist,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
779620,n,Empty Town,sim,2,NA,NA,NA,1,1,0,0,1,n,sim,False,m,Town management or simulation,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
780080,y,Bikour!,pav,1,EXP,HER,JES,1,1,0,1,1,y,none,False,m,Likely movement-based adventure,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
781320,y,Guns & Notes,pav,1,HER,CRE,JES,1,1,0,1,1,y,none,False,m,Rhythm shooter avatar,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
783720,y,Ninja Striker!,fns,2,HER,REB,SHA,1,1,1,1,1,y,none,False,m,Named ninja action hero,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
785590,y,The Real Laser Ball,spr,1,HER,JES,EXP,1,1,0,2,1,y,spr,False,m,Sports-like arcade ball play,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
786390,y,Purgatory Fell,fns,2,SHA,HER,MAG,1,1,2,1,1,y,none,False,m,Dark protagonist in purgatory,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
791320,u,Zahalia,unc,1,UNC,UNC,UNC,0,0,0,0,1,n,info,True,u,Unknown game role,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
792340,y,ESPER,fns,2,MAG,EXP,HER,1,1,0,1,1,y,none,False,m,Named psychic protagonist,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
792850,y,Robo Puzzle Smash,nfx,1,CRE,HER,JES,1,1,0,1,1,y,none,False,m,Robot-centered puzzle action,steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
793180,n,魔王村长和杂货店-Hero Village Simulator,sim,2,NA,NA,NA,1,1,0,0,1,n,sim,False,m,"Village simulator, no clear protagonist",steam-v006-rest54mini-part_010-chunk-0048-ranks-48351-48400,10
